tweets,likes,time
"@mudflap54 @SunSuzSunTzuing @shortyintexas The Art of War is at its core a peace book.

Sunzi strongly advocates war as the last option.  Compromise, appeasement, subterfuge, whatever all being very preferable to war.

But if unavoidable war should be won as quickly and cheaply, in terms of money and lives, as possible.",1,2021-07-05 20:43:35
The art of war https://t.co/4gOHJSO9Tb,2,2021-07-05 20:43:10
"@newsmax To win one hundred victories in one hundred battles is not the acme of skill. To subdue the enemy without fighting is the acme of skill.
Sun Tzu, The Art of War",1,2021-07-05 20:37:19
"Chris Hero &amp; Drew Gulak vs. #DIY (Johnny Gargano &amp; Tommaso Ciampa), AAW: Professional Wrestling Redefined The Art of War, 2/19

****1/4",0,2021-07-05 20:25:52
@KoroushAK The art of war by Sun Tzu,0,2021-07-05 20:22:22
"@poshpaige1020 It depends on the situation. Usually moving on can be the better option.
However,  Sun Tzu's book, The Art of War is not on my bedside table to be a coaster.
Note: I don't call it revenge....I call it blowing up someone's life. Wait. Have patience. Never take credit. https://t.co/d6U32N2WVl",1,2021-07-05 20:13:51
@mattburton72 If you haven’t read The Art of War then all the more impressive that you’re thinking in such a crafty way!,1,2021-07-05 19:50:43
"Strategy is an ancient concept, but wasn't a formalized practice until recently.

The oldest recorded example of a strategy comes from a biblical account of Moses some 3500 years ago.

Later, Sun Tzu's The Art of War discussed strategic concepts in 350 BC. https://t.co/KLxRVmcPRx",0,2021-07-05 19:45:13
"“Move swift as the Wind and closely-formed as the Wood. Attack like the Fire and be still as the Mountain.”

Sun Tzu, The Art of War",0,2021-07-05 19:44:20
"@Shady7The Has anybody noticed that the Covid hoax was perpetrated by the enemy? The Chinese have now perfected the art of war. Persuade your enemy to inject all their soldiers with poison, then walk in and take over the country - intact apart from the piles of bodies.",0,2021-07-05 19:29:12
"Wisdom of the week:

“The Art of War teaches us to rely not on the likelihood of adversaries not coming, but on our own readiness to receive them; not on the chance of their not attacking, but rather on the fact that we have made our position unassailable.”

-Sun Tzu",19,2021-07-05 19:19:54
"@SunSuzSunTzuing @shortyintexas The Art of War is studied by our military command.
Or shall I say it used to be. Now I think they study I'm White &amp; I suck.🤬💩
#WokeMilitaryIsAWeakMilitary",4,2021-07-05 19:10:52
"the art of war -never underestimate your enemy. 
The 'ploy' of infections rising has not gone. more masts will go up, levels increased, collateral fallout from vaccs etc
global domination and no real care for people lives, health or happiness =psychopaths 
https://t.co/XFK4k25Z8K https://t.co/CrQKiSgncC",0,2021-07-05 19:07:20
"@TheTimeBubble the art of war -never underestimate your enemy. 
The 'ploy' of infections rising has not gone. more masts will go up, levels increased, collateral fallout from vaccs etc
global domination and no real care for people lives, health or happiness =psychopaths 
https://t.co/XFK4k25Z8K",1,2021-07-05 19:06:29
@Dostoewhiskey I admit to be guilty of the crime to have only read the Art of War and the Tao Te Ching as non western philosophy 😿,2,2021-07-05 18:58:29
"First rule of war:
Know your enemy.
-Sun Tzu  ~ The Art of War

Also, don't feed their false belief system. 

https://t.co/AmjtelwQXn",0,2021-07-05 18:51:04
The Art of War when to drop ittt,0,2021-07-05 18:46:57
"""rats based cats cringe""
- sun tzu, the art of war",1,2021-07-05 18:43:41
"""Michael O'Hanlon, a member of USA TODAY's Board of Contributors, is a senior fellow at the Brookings Institution and author of ""The Art of War in an Age of Peace:  U.S. Grand Strategy and Resolute Restraint.""

 Follow him on Twitter: @MichaelEOHanlon "" https://t.co/U0rymzCbk0",0,2021-07-05 18:23:32
Who said I had to respond to your shit right now. That goes against the art of war. Never let someone draw you into battle. You wait for perfect time to crush them.,0,2021-07-05 18:16:44
"“If you know the enemy and know yourself, you need not fear the result of a hundred battles.”
― Sun Tzu, The Art of War https://t.co/NpsO2gw5Ww",0,2021-07-05 18:14:34
"@mrsbrg60 @FORMAFIST Anger is a poor leader. Sun Tzu, author of the Art of War, essentially said the general who is too emotional will lose the battle.",3,2021-07-05 18:08:06
"@TheRedBaroness1 ""kick dem asses"" - Sun Tzu, The Art Of War",1,2021-07-05 17:47:51
I read the art of war when I was 13 and have lived by it ever since,1,2021-07-05 17:28:49
"""So in war, the way is to avoid what is strong, and strike at what is weak."" ~ Sun Tzu, The Art of War",2,2021-07-05 17:10:58
@qixingning We were... uhm... hunting treasure hoarders! That's right! I was teaching my pupils about the art of war :D,0,2021-07-05 16:49:48
"@Russmufc26 @Zar_RedIssue @BPete1970 I was bigging up your Bar to Kev&amp;that you'll blow'😉Him😂'out of the water in a war of words as I've got a feeling that you might've read a certain Japanese book called on The Art of War! I hope Kev comes back to the light side as I'm a proud to be in the VanCam'ily.Regards,Raver https://t.co/FnXB7tSP7K",1,2021-07-05 16:48:07
@DR0PTOPMINIVAN Teach them the art of war,5,2021-07-05 16:43:44
Who fool picks a fight with a enemy they don't understand? That's not the Art of War That's the opposite,0,2021-07-05 16:36:14
"@oscar_gbz The art of war
Simple division is key to success 
Same with those who had vaccine to those that haven't as well as everything else going on atm",1,2021-07-05 16:13:47
"AMERICANS ARE BEING BRAINWASHED BY PSYCHOPATHS DAILY

“The whole secret lies in confusing the enemy, so that he cannot fathom our real intent.” ― Sun Tzu, The Art of War

#Covid  #Vaccine
https://t.co/9n5ck7pBUj",0,2021-07-05 16:13:30
"@BrentAllpress @LouiseMensch @TrueFactsStated @ericgarland @lincolnproject @JamesFourM @MollyMcKew @lauferlaw @TeaPainUSA @20committee @counterchekist @kylegriffin1 @MaddowBlog @LastWeekTonight @katgellin @charleskriel @EmmaLBriant @anelsona @VickerySec @SvenHughes @maddow @PhillipAdams_1 @JohnJCampbell @shoshanazuboff @T_Bone_Burnett @tomaszhoskins @TEDxMidAtlantic @profcarroll @Channel4News @krishgm @FergusonNews @bendepear @jobrabkin @CoryGn @craigtimberg @AllMattNYT @gloriousbeth @thegreathackdoc @LincolnsBible @SpiralCow A required #mustwatch list from @spiralcow:

Netflix continued:
-Saudi Arabia Uncovered

HBO
- After Truth: Disinformation and the Cost of Fake News

Youtube:
-Operation InfeKtion (How Russia Perfected the Art of War)
-After Truth (Disinformation and the Cost of Fake News)",0,2021-07-05 16:00:25
"@OldWelshGit33 ""Never try and intervene between a fighting couple 99 times out of 100 you'll be the one who gets beaten to shit"" Tzun Tzu the art of war 😂",1,2021-07-05 16:00:00
"@TiffanyEngr @RonSarmiento21 @JeffTay68778958 @LeslieBraddock @Shiningstar1156 @Fashion3K @MikeNewell_AMC @BLynnWest87 @ApeComando @ElongateScandal @SarahPower08 @_sophiemscx @Asian_Cajun27 @elaine4animals Of course it is in the picture, as this is taken from the hedge fund play book. Do you believe that hedge funds have not read the Art of War? Did you think that was directed at us? No, I'm just displaying the tactics of those  who are shorting the stock.",3,2021-07-05 15:57:50
"@Reem_arkable No! Now let's plan for this great war. Have you read ""The Art of War"" by Sun Tzu?",0,2021-07-05 15:57:40
"Since Russian people are doing more #ransomwareattack s  
We need to review: 
 Operation InfeKtion: How Russia Perfected the Art of War | NYT Opinion https://t.co/2s0MBJNICX via @YouTube",4,2021-07-05 15:54:54
"Wow, this kind of apt. Don’t say itDon’t say it The Art of War.",0,2021-07-05 15:47:10
"[theartofwar40k] This week in the Art of War 7/5 – 7/9/21 https://t.co/lOLHKQVEgq Hello, Art of War fans! It’s another wonderful week with the Art of War, and we have plenty of great content",0,2021-07-05 15:33:03
@SamsonKasumba Your professor tried to peak a leaf from the art of war by santzu however every case is to b treated on its own merits,0,2021-07-05 15:13:39
"@Huemvn_BEinG Too much has been made from the art of war
Too little has been made about the art of peace to resolve it.",13,2021-07-05 14:59:22
"WP told you about the Art of War and the 48 Laws, but they didn't tell you about Wuzi or the Six Secret Teachings. Now why is that?",0,2021-07-05 14:55:36
"The Art of War. Pearl Harbor, HI (2021). #PlaubelMakina67 #Film https://t.co/c2jscnpmXH",17,2021-07-05 14:30:20
"All All Warfare Is Based on Deception.

The Art of War.

I.1. Sun Tzu said: The art of war is of vital importance to the State.

https://t.co/YP6rvYKTAl",4,2021-07-05 14:28:02
"@IslingtonChap A fan of Sun Tzu like myself, I see.

I like to quote ""The Art of War"" at women on the tube when they go mental at me. It has a calming effect.",1,2021-07-05 14:17:30
@handygammon Sun Tzu and The Art of War got nothing on our fighter,0,2021-07-05 14:15:10
"The Art of War for Small Business
Chinese military strategist Sun Tzu taught that size alone does not guarantee victory. 
It’s time for small business owners to learn how to capture crucial sectors, serve unmet needs, and emerge victorious.
Get it here:  https://t.co/89uIMxaDux https://t.co/JtUqhGeFfW",0,2021-07-05 14:11:02
"@TechnosEndrperl RIP I DONT HAVE SCREENSHOTS BUT ISTG, THE BIO WAS SMTH LIKE

Girls just wanna have fun 🙌🏻
Ifb
THE ART OF WAR
TECHNO NEVER DIES

And then someone said ""I'm getting real tired of this shit. Are you an anti?"" and then poof, the account was gone.",3,2021-07-05 14:10:03
"To bring him to heel. Zhuge Liang himself was a protege of Sun Tzu the purpoted author of ""The Art of War"". They captured Meng huo multiple times and let him go to try to ensure Meng Huo understood that they had benevolent intent. According to semi reliable sources this worked /3",0,2021-07-05 14:09:45
"“The supreme art of war is to subdue the enemy without fighting, although the best act in a war is subdue the enemy with twitter likes” - Sun Tzu, The Art of War https://t.co/EfhnDibhht",1,2021-07-05 14:04:06
"Let your plans be dark and impenetrable as night, and when you move, fall like a thunderbolt. #artofwar #suntzu - https://t.co/aPY4hR1u5W",0,2021-07-05 14:00:15
The art of war https://t.co/sjKqWj0pNv,0,2021-07-05 13:49:55
"19:02 
Look how he creates an infinity symbol with the hand before striking and then grounds down any excess energy. 
Lau Zu's Dao in praxis. And again I think - belly dance! 
The art of war is more about harmonizing energy than anything else. 

https://t.co/z0adp1kx0L",0,2021-07-05 13:16:31
"“An unfolded Chinese bamboo concertina book; an eighteenth-century copy of The Art of War by Sunzi (Sun Tzu) 孙子 (c.544–496 bce).”

#History #China #books https://t.co/HSZiaKqmXl",0,2021-07-05 13:06:43
The Art of War by Sun Tzu on audiobook 💪🏾💯,1,2021-07-05 12:53:18
"@kayikgolge Hayır yakında The Art of War, Il Principe filan yazacak diye korkuyorum. 🙂",2,2021-07-05 12:43:38
"In war, then, let your great object be victory, not lengthy campaigns. (The Art of War)  #inspirationalquotes https://t.co/xfvKMuosva",0,2021-07-05 12:42:00
@caitoz The Art of War.....,3,2021-07-05 12:26:16
"@gateteviews He is a hero indeed but about the last part 
Sun Tzu, his Chinese counterpart ? 
Are you really comparing him to the author of the art of war ?  Or am I missing something.",1,2021-07-05 12:20:47
"The art of war, since the same methods of defence have to be done, even if it be slightly dropped after the hand has been raised toward the",0,2021-07-05 12:02:03
"Back to the War, with some Art.

Friday July 9 is 8 years, 8 months and 8 Days  from The Art of War - Audiobook on Youtube.

“The greatest victory is that which requires no battle.”
― Sun Tzu, The Art of War https://t.co/Uh7gclNVpU",38,2021-07-05 11:55:33
@SJosephBurns The art of war - Sun Tzu,0,2021-07-05 11:48:48
"THE ART OF WAR by SUN TZU - As interpreted by a South African Criminal Defence Attorney 

https://t.co/BozufI1rJp https://t.co/sHktvpeOki",0,2021-07-05 11:39:28
the art of war in the art of noise,0,2021-07-05 11:39:17
The quality of decision is like the well-timed swoop of a falcon which enables it to strike and destroy its victim. (The Art of War) #inspirationalquotes https://t.co/NJ8QFKrBya,0,2021-07-05 11:37:00
"The Art of war:
Regarding the #vaccinegate #maskgate is a ""classified"" information:
I can't give them to the ""enemy""

Vice versa 🤔😎",0,2021-07-05 11:34:25
"My 5 key takeaways from The Art of War, for the modern world:

(A thread)

#TheArtofWar #Leadership https://t.co/gR5mZ176UQ",3,2021-07-05 11:25:16
@_ilomi_ look techno would quote the art of war right about now but im no techno so ig ive always expected the worst,0,2021-07-05 11:18:33
"We are standing on the brink of a new age. God is raising giants of the new era. 
For 7yrs, they've trained in the art of war,  been sharpened in the arena of responsibility and stood in the training ring of divine expectations. https://t.co/SqFpRTtuLR",24,2021-07-05 11:14:08
"ART OF WAR 

Well obviously when your forces of a few hundred (or few thousand with reinforcements) defeat an empire of millions in a few years, you're doing something right in the art of war",6,2021-07-05 11:11:14
"Belly dance in a nutshell: Learn to breathe all the way in and all the way out while shaking your body and making the infinity symbol with your bodymind using organs you didn't know you have. 
This war dance focused on balancing energy. What does it teach us about the art of war?",1,2021-07-05 10:52:55
@DWTSUCKZ @punojtouwbajp Sun tzu - The Art of War,0,2021-07-05 10:49:29
"@Matters2Freedom @LorrieHancock18 I don't think they'll confirm any op publicly before it happens. I will treat it as misinformation, the art of war, until I see it.",1,2021-07-05 10:37:01
"""So in war, the way is to avoid what is strong, and strike at what is weak."" ~ Sun Tzu, The Art of War",47,2021-07-05 10:00:30
@GlenBayat @business Read the art of War. You ll understand,0,2021-07-05 09:48:10
"We are standing on the brink of a new age. God is raising giants of the new era. For seven years, they have trained in the art of war,  been sharpened in the arena of responsibility and stood in the training ring of divine expectations.",20,2021-07-05 09:41:41
"@indyscot12 @CelebrantJayne “Victorious warriors win first and then go to war, while defeated warriors go to war first and then seek to win” 
― Sun Tzu, The Art of War",4,2021-07-05 09:37:25
"#MarsMusicChallenge
Creepin’ On Ah Come Up—Bone Thugs-N-Harmony
The Art Of War—Bone Thugs-N-Harmony",1,2021-07-05 09:36:04
"We are standing on the brink of a new age. God is raising giants of the new era. 

For seven years, they have trained in the art of war,  been sharpened in the arena of responsibility and stood in the training ring of divine expectations. https://t.co/j5nfexLECh",5,2021-07-05 09:08:58
"We are standing on the brink of a new age. God is raising giants of the new era. 

For seven years, they have trained in the art of war,  been sharpened in the arena of responsibility and stood in the training ring of divine expectations. https://t.co/oKMjvaNsSJ",1,2021-07-05 09:08:23
@freek We moeten meer leren van Machiavelli en The Art of War.,2,2021-07-05 08:52:15
"A true leader leads by example not by force.

Sun Tzu — The Art Of War
#Taoism #Confucianism #TaoTeChing https://t.co/NJlI1jas6Z",0,2021-07-05 08:50:58
It's called the art of war! https://t.co/f3O9xzkh6b,1,2021-07-05 08:50:36
"@Esther02485577 Nationalism can blind one to the realities that when confronted by madness we should always remember the primary message of “The Art of War”. ‘When you are weak appear strong, when you are strong appear weak.’ The Russian’s and China have read this book, Biden can barely read.",2,2021-07-05 08:48:28
"@thedankoe This used to be sorta true, but since both of those things are a continuum, it is clear that you're making a gross generalization that you cannot with 100% validity make.

""The Art of War"" will teach you 'more about yourself' depending on what you want to learn. Than ESPN surely.",0,2021-07-05 08:24:53
"The art of war is simple enough. Find out where your enemy is. Get at him as soon as you can. Strike him as hard as you can, and keep moving on.
Ulysses S. Grant

KOBIE W SQUADMATES",0,2021-07-05 08:09:51
"The art of war teaches us to rely not on the likelihood of the enemy’s not coming, but on our own readiness to receive him; not on the chance of his not attacking, but rather on the fact that we have made our position unassailable.
Sun Tzu

KOBIE W SQUADMATES",0,2021-07-05 08:06:11
"Know Yourself And You Will Win All Battles.

—Sun Tzu, The Art of War

#LearnThenEarn ✅

Next Batch Start From 17 July Book Your Seat 📈📉 #WeekendBatch

Fill Google 👇

https://t.co/mEKO7LOvoG",0,2021-07-05 07:42:03
"@meiselasb Image their surprise when they find out that they are the ones working for NWO. 

People should unpack the ""conspiracy theory"" and find out what it is really about. Research the history. Don't be dismissive because of the word conspiracy. 

Read The Art of War.",0,2021-07-05 07:32:52
"https://t.co/BaWn5CLXPB
 (Olive Mudie-Cooke - In an Ambulance, 1919) https://t.co/jRdPLvpCG2",25,2021-07-05 07:01:34
"This week's Wednesday lecture is a new talk, about how war affected and was represented by artists in the twentieth century. Please join me to explore the work, and the lives, of the artists.
https://t.co/BaWn5CLXPB",21,2021-07-05 06:58:24
"@SJosephBurns Shrimad Bhagavad Gita and
The Art of War",0,2021-07-05 06:49:59
"@Birdsof79875803 A long controversy already. Hans Delbrück defined it when he established modern military history with his  ""History of the Art of War Within the Framework of Political History"",

Always against the odds and against those who wanted a historiographie that would please them. https://t.co/rBeRTJUGfj",1,2021-07-05 06:46:13
"4 Books that every entrepreneur should read:

1. The Art of War, by Sun Tzu
2. Meditations, by Marcus Aurelius
3. The Autobiography of Benjamin Franklin
4. The Art of Money Getting, by P. T. Barnum

Read for 1-2 hours a day and you'll be in the top 1% of society.

Face the 4Bs https://t.co/0thQjNecGO",5,2021-07-05 06:08:07
@laurennkkim The Art of War,2,2021-07-05 05:52:37
"@heckyessica Chicanos that have done ""time"" spend their time educating themselves with books like The Art of War, 48 laws of power, Machiavellian politics, etc.  They see through the BS our government is doing. ANTIFA doesn't want to knock on that door 😂",30,2021-07-05 05:43:44
"@abaanzinza @Big0047 @McinikaWaLamar Reporter Bonge  umereport story nzuri sana, short and clear (the art of war). Kikubwa muhuni mapato yamerudi hakuna alichopoteza kila mtu abaki na chake.",1,2021-07-05 05:29:10
"If we look at something so miniscule like a sports game; take soccer for example, we see that the art of war lives on via ""friendly competition"". Conquering someones goal, field, basket...we cheer on our side. And the losing side is just that. Accept the loss &amp; on to the next.",1,2021-07-05 04:59:17
"@APompliano @APompliano 
Ever read the art of war?",0,2021-07-05 04:04:27
"@detroitotaku @RageGoldenEagle But here's the thing, these woke weirdos are gaining the ears, of these marketing executives &amp; CEO's. They're going into these corporations &amp; spreading their poison there. 

You cannot rest on your laurels. This is a cultural war here man. You gotta learn the art of war. https://t.co/CtkrRgbiex",17,2021-07-05 04:02:41
@L_inssi Sun Tzu: The Art of War.,1,2021-07-05 03:22:49
"When my girls requested that we eat at DZ Akins today, my heart melted. MANY Daddy Dates there in the early years! Eden is reading The Art of War, we had a giant pretzel pre-fireworks (no lame photos here), and here’s an extra from the zoo…our little #Enneagram2 https://t.co/f3NHMoEqdq",1,2021-07-05 02:57:32
"James, has any of your soldiers friends/relatives/co-worker died, because of poisoning me or others.

There are many who we eliminate because of poisonings.

""The Art of War""",0,2021-07-05 02:55:05
"@rogerlorton @ChinaDailyUSA @globaltimesnews @VoiceofPD Seems they are doing just that - its not sustainable . It wont work. Its never worked in all of history past a certain point. “who wishes to fight must first count the cost”
― Sun Tzu, The Art of War",1,2021-07-05 01:21:47
Gotta be honest with you.. the art of war is like the finest picture… you think all this pain is affecting me?,0,2021-07-05 00:50:22
"“Victorious warriors win first and then go to war, while defeated warriors go to war first and then seek to win”
― Sun Tzu, The Art of War.

Next ep from @JayLiNFTizzle dropping on the 6th ---&gt; https://t.co/iGka8EHpmX 
#AlienboyNFT #alienboysummer #alienfollowalien https://t.co/p0tMRL1J7t",5,2021-07-05 00:18:04
"list book online new all book fre | The art of war (2016)
https://t.co/vkvbZTdaQY",0,2021-07-05 00:03:22
If you want the cheap equivalent of an MBA just keep a copy of The Art of War on your desk and smile knowingly when asked about it,2,2021-07-04 23:44:08
@SubbedMark1980 Trump goes by The art of war book he knows how to be silent but know what he's doing,0,2021-07-04 23:28:48
"Listened to Sun Tzu's 'The Art of War'. Somehow not as long as a I thought it'd be, just over an hour's audio book. Uhm... pretty prescriptive. He seems like he was an astute and sneaky dude.",2,2021-07-04 23:04:27
The art of war https://t.co/mdjoUZ7Sbt,1,2021-07-04 23:03:24
"@WallaceMatt888 @CptHunchies #Safemoon made the mistake of forgetting where they came from. Without the #BinanceSmartChain there would be no Safemoon. Rule #1, don’t let stupid kids run or post with the @safemoon Twitter account. Rule #2: @safemoon needs to read the Art of War instead of throwing tantrums.🍼",1,2021-07-04 22:58:34
"Why would I accept empty criticisms. Please watch it, then comment - Operation InfeKtion: How Russia Perfected the Art of War | NYT Opinion https://t.co/2s0MBJNICX https://t.co/C1NWauKUyl",1,2021-07-04 22:57:30
Operation InfeKtion: How Russia Perfected the Art of War | NYT Opinion https://t.co/2s0MBJNICX via @YouTube It's only getting worse. The Intelligence Community agrees we must educate the #voter &amp; @MalcolmNance warns us too. https://t.co/UfnOlBxGHt,0,2021-07-04 22:54:59
Operation InfeKtion: How Russia Perfected the Art of War | NYT Opinion https://t.co/2s0MBJNICX via @YouTube,0,2021-07-04 22:44:56
The art of war 🙏🏽,1,2021-07-04 22:32:30
Fell asleep last night listening to the art of war,0,2021-07-04 21:59:58
"'whatever you do, don't reveal all your techniques in a youtube video, you fool, you moron.' - sun tzu, the art of war",0,2021-07-04 21:56:17
"@Timmiesofficial Also reading the art of war lol, power is crazy it's literally banned in prisons",2,2021-07-04 21:35:50
"The Islamists were successful only because we were still recovering and had lost the ""art of war"" due to Buddhism &amp; Jainism !
But the 3-400 years had done damage , we lost out to those who were run over by the likes of Alexander, whom we sent to the grave !",0,2021-07-04 21:20:19
"@K1ckPushCoast @TimJDillon This?

“The supreme art of war is to subdue the enemy without fighting.”

—Sun Tzu, The Art of War",43,2021-07-04 21:18:46
there’s a reason that they’re not. women do not have an inkling when it comes to power and leadership. how many women understand the art of war? none. https://t.co/QJyEhACrhw,0,2021-07-04 21:08:18
@fernesity @oddity030 i read sun tzu's the art of war. its actually more interesting than i thought it would be.,2,2021-07-04 20:40:25
@Timmiesofficial The art of war is killing me 😂😂😂😭😭😭,2,2021-07-04 20:38:34
@kaylaaoka @lankyidiot Harry was groomed into being a martyr. He was taught the art of war and violence from the age of 11. I appreciate Sirius actually trying to give Harry answers instead of making him go blindly into everything (aka Dumbledore) he should’ve never been in that position to begin with,3,2021-07-04 20:37:12
"@serpentza A lot of Americans are completely ignorant to how the CCP is playing the The Art of War. We don't realize how much they have infiltrated every aspect of our lives (business, real estate, education, government, etc)",2,2021-07-04 20:35:12
@SpeakerPelosi You’re not allowed to have an opinion on things you’re actively trying to destroy. Not my rules that me issuing your woke logic against you. Yea I read the art of war 😂😂😂😂😂😂,0,2021-07-04 20:08:34
"@diagonist @lmauricecpr I’ve never read the Art of War, but I’m quite familiar with that particular quote.  I guess the really great ones stick in your mind.",0,2021-07-04 20:06:37
I'm out here reading The Art of War while you're reading Green Eggs &amp; Ham,1,2021-07-04 19:57:41
reading the art of war while gfriend plays ???,0,2021-07-04 18:56:39
"#ReadIsKnowThatCan With many calculations you can win, with few is not possible and none, the odds cease to exist! By this I mean that by examining the situation, the results will come out clearly. Sun Tzu (500 BC) - The Art of War",0,2021-07-04 18:51:00
"Modern politics do not stand on the grounds of morality, compassion or any other emotion, except for fear and power. That is also the Art of War.",2,2021-07-04 18:24:28
"@lmauricecpr Long patience is needed for bad times:
Sun Tzu Quote: “If you wait by the river long enough, the bodies of your enemies will float by.”  From an old treatise called the Art of War.",3,2021-07-04 18:22:33
"04/07

""All warfare is based on deception. If your enemy is superior evade him. If angry irritate him. If equally matched, fight and if not split and re-evaluate""

The Art of War
Sun Tzu",0,2021-07-04 17:16:53
"The Art of War by Sun Tzu. He famously wrote: For any strategist, of course, the best strategy is the one that delivers victory without fighting. “Troops that bring the enemy to heel without fighting at all - that is ideal,” he advised.

Now do you get it?",1,2021-07-04 17:09:46
"[Series] The Art of War: The Techniques to Win at Loss V

📋 Curated post from Publish0x
💎 Read articles, tip authors and get #FreeCrypto! #ad
https://t.co/Rf2HxnyZgV",0,2021-07-04 17:06:23
@las2950 One of the oldest tricks in the military planners book... and is mentioned in the book the Art of War,0,2021-07-04 17:06:02
@wer5lcy Have you ever read the art of war?,0,2021-07-04 16:51:11
"Every time someone points out a dysfunction in the Republican Party, Republicans rush to publicly defend that dysfunction.

Sunlight is the best disinfectant. #KeepThemTalking

“Thus the expert in battle moves the enemy, and is not moved by him.” - Sun Tzu, The Art of War",2,2021-07-04 16:49:54
"""china will explode"" - sun tzu, the art of war",1,2021-07-04 16:45:52
@Sniper_0017 @Gautam__Baid I think so its the art of war instead of war of art,3,2021-07-04 16:34:27
"1. Voice of the People
2. Betrayal in the City
3. Petals of blood
4. Green Book
5. The Art of War
6. Uganda without M7
7. Greedy Barbarian
8. The Green Pamphlet
9. The Long Walk to Freedom
10. Why Nations fail. https://t.co/vD3LaqZT6n",2,2021-07-04 16:33:16
"@HEBobiwine @HEBobiwine Kindly add ""The Art of War"" as the eleventh on the list. https://t.co/Xo5aqngVxx",0,2021-07-04 16:31:55
"better to shit on the step than to step on the shit
     -Sun Tzu, The Art of War",1,2021-07-04 16:23:53
"In the art of war, it is not recommended that you declare war to a country you can possibly lose, it is recommended to take the highest vantage to win, not many know this",0,2021-07-04 15:48:10
"Look out for the next TRSA Book Review and be part of the #TRSABookClub 

We are currently reviewing The Art Of War #TRSA_TheArtOfWar https://t.co/azYmJIE923",9,2021-07-04 15:42:48
"@zippoiii @timowillbeback @QuarterJade @xChocoBars @Natsumiii @pokimanelol @Valkyrae @starsmitten_ One must first become cringe to understand the cringe - Sun Tzu, The Art Of War",0,2021-07-04 15:20:12
@Flo_2021 Divide and conquer- the art of war…,14,2021-07-04 14:58:50
My dad and I are history buffs so we like to recommend each other documentaries/books/movies. This week he sent me an audiobook of The Art of War. Cannot help but associate that book with pretentious white men since it’s all they talk about,1,2021-07-04 14:37:18
"@RasChamza @ali_naka @PaulKagame is a warrior, disciplined, focus, visionary, incorruptible liberator and a statesman. The kind of general that Sun Tzu described in his book the art of war.",19,2021-07-04 14:33:39
"6 Books that every entrepreneur should read:

1. The Art of War, by Sun Tzu
2. Meditations, by Marcus Aurelius
3. The Autobiography of Benjamin Franklin
4. The Art of Money Getting, by P. T. Barnum
5. Rich dad poor dad, by  Robert Kiyosaki
6. Think and Grow Rich, by Napoleon Hill https://t.co/DYCJLUusfH",4,2021-07-04 14:22:18
"The wise warrior avoids the battle.

―Sun Tzu, The Art of War

The wise startup avoids the competition.

-- Rajesh Sawhney",13,2021-07-04 14:09:18
"Military Strategy Classics of Ancient China, including #theartofwar - Preview on #BookBuzzr #strategy - https://t.co/aPY4hR1u5W",0,2021-07-04 14:00:14
i let em win at sht that doesn’t matter that’s the art of war,1,2021-07-04 13:58:05
"@PTanner34 And it’s the art of war nigga like the art of hustle nigga they looking for the goonies, but I’m the muscle nigga. That and what happened 2 of my fav gotti songs",1,2021-07-04 13:45:16
"@PDevonian As I said of my now long gone JRT - Gasket. He understood the art of war without the conventional forces. 

HIT THE NUCLEAR BUTTON

He won every time. A legend in his own lunchtime (and the tank park)!

Often had to be released from jail and placed on a 252 for fighting!",1,2021-07-04 13:44:15
"@tunnov @gregorius_6 The Art of War (Bhs Mandarin: Hanyu Pinyin) ditulis Sun Tsu (SunZi) di tahun 400-320 SM. Jadi saat kaisar Qin Shi Huang dari kerajaan Qin memerintah (247-221 SM) buku itu sudah ada. Kebetulan pinceng waktu itu analis kerajaan Qin, yg membedah buku SunTsu tsb. Siancay2  !!!! 🤣",0,2021-07-04 13:42:53
@heatherOfDragon It's like death ground from the Art of War.,0,2021-07-04 13:40:53
@kulanicool The art of war,0,2021-07-04 13:11:53
...a few delinquents masquerading as soldiers and our *liberators* (the ones trained in the art of war 🤦🏾‍♂️) go ape shit with civil war rhetoric #gofigure https://t.co/Jz0zHNruwv,0,2021-07-04 12:51:31
@teeh_kay1 Nah YOU weak. Because what you should be doing is checking them niggas like I do instead of further fucking up our image by shaming an entire demo. Bro y’all have game when it comes to the art of war. Niggas like you make us lose too.,0,2021-07-04 12:48:34
The Art of War explained #elections2020 https://t.co/KwfcV205p0,0,2021-07-04 12:46:28
https://t.co/3oWgNOBgne,1,2021-07-04 12:40:31
@IndoPac_Info The art of war. Fear and false propaganda.,2,2021-07-04 12:30:12
"Someone send me ""The art of war ? Please...or link where I can download pdf.",0,2021-07-04 12:09:19
The Art of War is an amazing book🥺,0,2021-07-04 11:50:25
@luv1oh1 The Art of war.,1,2021-07-04 11:38:59
"I have come to you now, more hip, trendy and cool than I was some time ago.

I have started reading The Art of War, which is of course the fashionable thing to do in this season, and started watching Rurouni Kenshin's live action movies, which obviously makes me more hip than the",0,2021-07-04 11:37:11
"ART OF WAR 

The Sioux tactically demonstrated the speed, surprise and shock that is part of the art of war - indeed, similarly to the mounted horse tribes of central Asian steppes that were so effective elsewhere",5,2021-07-04 11:15:21
"@tv_gooner Put your headphones on and smash the dumbbells.
       - Sun Tzu, The Art of War Vol. 6",1,2021-07-04 11:06:02
